item_id,product_name,product_line,product_group,brand,department,category,sub_category
11081,Royal Oud Eau De Parfum 50Ml (Batch 8644),Velvet Petals 926,Apex Scents Holdings,Harris Milano,Bodycare,Marketing Samples,Body_Lotion
11082,Mystic Jasmin Eau De Toilette 100Ml (Batch 1828),Noir Series 96,Apex Scents Holdings,Davis New York,Bodycare,Men Fragrance,Sampling_Vial
11083,Vanilla Musk Eau De Parfum 50Ml (Batch 3802),Private Blend 133,Nexus Luxury Brands,Atelier Middleton,Bodycare,Product Testers,Sampling_Vial
11084,Ambre Citrus Eau De Parfum 100Ml (Batch 6291),Private Blend 133,Nexus Luxury Brands,Atelier Middleton,Bodycare,Product Testers,Sampling_Vial
11085,Vanilla Oud Eau De Parfum 50Ml (Batch 4684),Private Blend 133,Nexus Luxury Brands,Atelier Middleton,Bodycare,Product Testers,Sampling_Vial
11086,Vanilla Citrus Eau De Parfum 50Ml (Batch 6794),Private Blend 133,Nexus Luxury Brands,Atelier Middleton,Bodycare,Product Testers,Sampling_Vial
11087,Ambre Citrus Eau De Parfum 100Ml (Batch 7409),Private Blend 133,Nexus Luxury Brands,Atelier Middleton,Bodycare,Product Testers,Sampling_Vial
11088,Imperial Sandalwood Eau De Parfum 50Ml (Batch 1725),Private Blend 133,Nexus Luxury Brands,Atelier Middleton,Bodycare,Product Testers,Sampling_Vial
11089,Mystic Oud Eau De Toilette 50Ml (Batch 8382),Private Blend 133,Nexus Luxury Brands,Atelier Middleton,Bodycare,Product Testers,Sampling_Vial
11090,Royal Citrus Eau De Toilette 100Ml (Batch 1607),Private Blend 133,Nexus Luxury Brands,Atelier Middleton,Bodycare,Product Testers,Sampling_Vial
11091,Tester - Ambre Citrus Scent 100Ml (Batch 1051),Private Blend 133,Nexus Luxury Brands,Atelier Middleton,Bodycare,Promo_Plv,Sampling_Vial
11092,Tester - Rose Jasmin Scent 100Ml (Batch 5171),Private Blend 133,Nexus Luxury Brands,Atelier Middleton,Bodycare,Promo_Plv,Sampling_Vial
11093,Velvet Musk Eau De Parfum 50Ml (Batch 7769),Private Blend 133,Nexus Luxury Brands,Atelier Middleton,Bodycare,Product Testers,Sampling_Vial
11094,Velvet Jasmin Eau De Toilette 100Ml (Batch 9411),Private Blend 133,Nexus Luxury Brands,Atelier Middleton,Bodycare,Product Testers,Sampling_Vial
11095,Ambre Musk Eau De Toilette 50Ml (Batch 4823),Private Blend 133,Nexus Luxury Brands,Atelier Middleton,Bodycare,Product Testers,Sampling_Vial
11096,Vanilla Citrus Eau De Toilette 100Ml (Batch 3435),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11097,Tester - Ambre Sandalwood Scent 100Ml (Batch 4067),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Promo_Plv,Sampling_Vial
11098,Golden Jasmin Eau De Parfum 50Ml (Batch 8960),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11099,Mystic Jasmin Eau De Parfum 100Ml (Batch 2265),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11100,Tester - Royal Oud Scent 100Ml (Batch 2205),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Promo_Plv,Sampling_Vial
11101,Rose Musk Eau De Parfum 50Ml (Batch 7639),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11102,Velvet Oud Eau De Toilette 50Ml (Batch 5995),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11103,Imperial Musk Eau De Parfum 50Ml (Batch 6017),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11104,Royal Musk Eau De Toilette 50Ml (Batch 5500),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11105,Savage Sandalwood Eau De Parfum 50Ml (Batch 2072),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11106,Rose Oud Eau De Toilette 50Ml (Batch 3562),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11107,Tester - Mystic Oud Scent 100Ml (Batch 9132),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Promo_Plv,Sampling_Vial
11108,Tester - Imperial Sandalwood Scent 100Ml (Batch 9846),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Promo_Plv,Sampling_Vial
11109,Velvet Musk Eau De Toilette 50Ml (Batch 9535),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11110,Mystic Musk Eau De Toilette 50Ml (Batch 8911),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11111,Mystic Jasmin Eau De Toilette 100Ml (Batch 3210),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11112,Savage Jasmin Eau De Toilette 100Ml (Batch 9814),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11113,Ambre Citrus Eau De Toilette 100Ml (Batch 8976),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11114,Tester - Golden Jasmin Scent 100Ml (Batch 6180),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Promo_Plv,Sampling_Vial
11115,Vanilla Oud Eau De Parfum 100Ml (Batch 4751),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11116,Savage Sandalwood Eau De Toilette 100Ml (Batch 3689),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11117,Imperial Jasmin Eau De Toilette 100Ml (Batch 4220),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11118,Imperial Citrus Eau De Toilette 100Ml (Batch 8341),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11119,Ambre Citrus Eau De Toilette 50Ml (Batch 5507),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11120,Golden Musk Eau De Parfum 100Ml (Batch 1913),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11121,Royal Citrus Eau De Parfum 50Ml (Batch 5076),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11122,Tester - Ambre Oud Scent 100Ml (Batch 5162),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Promo_Plv,Sampling_Vial
11123,Velvet Citrus Eau De Toilette 50Ml (Batch 4530),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11124,Imperial Sandalwood Eau De Parfum 100Ml (Batch 2718),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11125,Tester - Vanilla Sandalwood Scent 100Ml (Batch 3123),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Promo_Plv,Sampling_Vial
11126,Tester - Mystic Oud Scent 100Ml (Batch 5351),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Promo_Plv,Sampling_Vial
11127,Velvet Sandalwood Eau De Toilette 50Ml (Batch 9043),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11128,Rose Sandalwood Eau De Toilette 50Ml (Batch 6944),Private Blend 133,Apex Scents Holdings,Jones Beauty,Bodycare,Product Testers,Sampling_Vial
11129,Mystic Sandalwood Eau De Toilette 50Ml (Batch 4394),Private Blend 133,Apex Scents Holdings,Atelier Cooper,Bodycare,Product Testers,Sampling_Vial
11130,Rose Sandalwood Eau De Toilette 50Ml (Batch 6926),Private Blend 133,Apex Scents Holdings,Atelier Cooper,Bodycare,Product Testers,Sampling_Vial
11131,Tester - Golden Musk Scent 100Ml (Batch 5419),Private Blend 133,Apex Scents Holdings,Atelier Cooper,Bodycare,Promo_Plv,Sampling_Vial
11132,Mystic Oud Eau De Parfum 100Ml (Batch 6460),Private Blend 133,Apex Scents Holdings,Atelier Cooper,Bodycare,Product Testers,Sampling_Vial
11133,Savage Oud Eau De Parfum 50Ml (Batch 5447),Private Blend 133,Apex Scents Holdings,Jones Beauty,Bodycare,Product Testers,Sampling_Vial
11134,Imperial Oud Eau De Toilette 100Ml (Batch 4517),Private Blend 133,Apex Scents Holdings,Jones Beauty,Bodycare,Product Testers,Sampling_Vial
11135,Golden Sandalwood Eau De Parfum 50Ml (Batch 7159),Private Blend 133,Apex Scents Holdings,Jones Beauty,Bodycare,Product Testers,Sampling_Vial
11136,Imperial Jasmin Eau De Toilette 50Ml (Batch 3582),Private Blend 133,Elite Parfums Corp,Château Hamilton,Bodycare,Product Testers,Sampling_Vial
11137,Savage Citrus Eau De Parfum 100Ml (Batch 5383),Private Blend 133,Elite Parfums Corp,Château Hamilton,Bodycare,Product Testers,Sampling_Vial
11138,Imperial Citrus Eau De Parfum 50Ml (Batch 2710),Private Blend 133,Elite Parfums Corp,Château Hamilton,Bodycare,Product Testers,Sampling_Vial
11139,Savage Citrus Eau De Parfum 50Ml (Batch 3709),Private Blend 133,Prestige Global Alliance,Château Mueller,Bodycare,Product Testers,Sampling_Vial
11140,Tester - Royal Oud Scent 100Ml (Batch 3716),Private Blend 133,Prestige Global Alliance,Château Mueller,Bodycare,Promo_Plv,Sampling_Vial
11141,Savage Musk Eau De Toilette 50Ml (Batch 9464),Private Blend 133,Prestige Global Alliance,Château Mueller,Bodycare,Product Testers,Sampling_Vial
11142,Imperial Citrus Eau De Toilette 100Ml (Batch 5179),Private Blend 133,Prestige Global Alliance,Château Mueller,Bodycare,Product Testers,Sampling_Vial
11143,Rose Citrus Eau De Toilette 100Ml (Batch 4857),Private Blend 133,Prestige Global Alliance,Château Mueller,Bodycare,Product Testers,Sampling_Vial
11144,Mystic Sandalwood Eau De Parfum 50Ml (Batch 4849),Private Blend 133,Prestige Global Alliance,Château Mueller,Bodycare,Product Testers,Sampling_Vial
11145,Tester - Vanilla Jasmin Scent 100Ml (Batch 5468),Private Blend 133,Prestige Global Alliance,Château Mueller,Bodycare,Promo_Plv,Sampling_Vial
11146,Rose Citrus Eau De Toilette 50Ml (Batch 8627),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11147,Imperial Citrus Eau De Toilette 50Ml (Batch 8891),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11148,Imperial Sandalwood Eau De Toilette 100Ml (Batch 8193),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11149,Tester - Mystic Oud Scent 100Ml (Batch 9194),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Promo_Plv,Sampling_Vial
11150,Royal Oud Eau De Parfum 100Ml (Batch 7746),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11151,Rose Sandalwood Eau De Parfum 100Ml (Batch 1722),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11152,Vanilla Jasmin Eau De Toilette 100Ml (Batch 2548),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11153,Tester - Royal Musk Scent 100Ml (Batch 1597),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Promo_Plv,Sampling_Vial
11154,Mystic Citrus Eau De Toilette 50Ml (Batch 3808),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11155,Royal Sandalwood Eau De Toilette 50Ml (Batch 9929),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11156,Vanilla Citrus Eau De Toilette 100Ml (Batch 6340),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11157,Rose Musk Eau De Toilette 50Ml (Batch 9308),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11158,Royal Citrus Eau De Toilette 50Ml (Batch 8028),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11159,Rose Jasmin Eau De Parfum 100Ml (Batch 7477),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11160,Vanilla Oud Eau De Toilette 50Ml (Batch 5038),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11161,Ambre Oud Eau De Toilette 100Ml (Batch 8493),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11162,Golden Jasmin Eau De Toilette 50Ml (Batch 2139),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11163,Mystic Musk Eau De Toilette 50Ml (Batch 4550),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11164,Rose Oud Eau De Parfum 50Ml (Batch 9699),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11165,Imperial Sandalwood Eau De Toilette 100Ml (Batch 3971),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11166,Tester - Mystic Musk Scent 100Ml (Batch 4082),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Promo_Plv,Sampling_Vial
11167,Tester - Ambre Jasmin Scent 100Ml (Batch 7883),Private Blend 133,Vertex Beauty Group,White Lab,Bodycare,Promo_Plv,Sampling_Vial
11168,Ambre Jasmin Eau De Toilette 100Ml (Batch 9596),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11169,Golden Sandalwood Eau De Parfum 100Ml (Batch 1146),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11170,Golden Musk Eau De Parfum 100Ml (Batch 5852),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11171,Tester - Velvet Musk Scent 100Ml (Batch 3496),Private Blend 133,Vertex Beauty Group,White Lab,Bodycare,Promo_Plv,Sampling_Vial
11172,Savage Sandalwood Eau De Toilette 50Ml (Batch 4394),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11173,Ambre Citrus Eau De Toilette 100Ml (Batch 6081),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11174,Tester - Mystic Oud Scent 100Ml (Batch 7372),Private Blend 133,Vertex Beauty Group,White Lab,Bodycare,Promo_Plv,Sampling_Vial
11175,Mystic Musk Eau De Parfum 100Ml (Batch 4521),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11176,Royal Sandalwood Eau De Toilette 100Ml (Batch 8275),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11177,Imperial Sandalwood Eau De Parfum 100Ml (Batch 4618),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11178,Savage Musk Eau De Parfum 100Ml (Batch 6358),Private Blend 133,Vertex Beauty Group,White Lab,Bodycare,Product Testers,Sampling_Vial
11179,Golden Musk Eau De Toilette 100Ml (Batch 9425),Private Blend 133,Vertex Beauty Group,Eau De Morrow,Bodycare,Product Testers,Sampling_Vial
11180,Royal Jasmin Eau De Parfum 50Ml (Batch 8732),Private Blend 133,Vertex Beauty Group,White Lab,Bodycare,Product Testers,Sampling_Vial
11181,Ambre Sandalwood Eau De Parfum 50Ml (Batch 9038),Private Blend 133,Vertex Beauty Group,White Lab,Bodycare,Product Testers,Sampling_Vial
11182,Velvet Oud Eau De Toilette 50Ml (Batch 8433),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11183,Tester - Royal Citrus Scent 100Ml (Batch 7238),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Promo_Plv,Sampling_Vial
11184,Savage Sandalwood Eau De Toilette 100Ml (Batch 9087),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11185,Mystic Citrus Eau De Toilette 100Ml (Batch 8035),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11186,Velvet Citrus Eau De Toilette 100Ml (Batch 8378),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11187,Golden Sandalwood Eau De Parfum 50Ml (Batch 1705),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11188,Savage Jasmin Eau De Parfum 50Ml (Batch 2441),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11189,Golden Jasmin Eau De Parfum 100Ml (Batch 8292),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11190,Velvet Oud Eau De Toilette 50Ml (Batch 2822),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11191,Tester - Golden Jasmin Scent 100Ml (Batch 6498),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Promo_Plv,Sampling_Vial
11192,Tester - Vanilla Oud Scent 100Ml (Batch 7928),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Promo_Plv,Sampling_Vial
11193,Royal Citrus Eau De Toilette 100Ml (Batch 1147),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11194,Savage Citrus Eau De Parfum 100Ml (Batch 3216),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11195,Royal Jasmin Eau De Parfum 50Ml (Batch 1905),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11196,Imperial Musk Eau De Parfum 50Ml (Batch 8753),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11197,Golden Musk Eau De Toilette 50Ml (Batch 1504),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11198,Tester - Mystic Musk Scent 100Ml (Batch 6222),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Promo_Plv,Sampling_Vial
11199,Imperial Citrus Eau De Parfum 100Ml (Batch 7243),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11200,Royal Citrus Eau De Parfum 50Ml (Batch 3268),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11201,Vanilla Musk Eau De Parfum 100Ml (Batch 1855),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11202,Golden Jasmin Eau De Toilette 100Ml (Batch 1144),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11203,Royal Sandalwood Eau De Parfum 100Ml (Batch 6139),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11204,Mystic Citrus Eau De Parfum 50Ml (Batch 7905),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11205,Tester - Golden Citrus Scent 100Ml (Batch 5309),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Promo_Plv,Sampling_Vial
11206,Mystic Citrus Eau De Toilette 50Ml (Batch 4768),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11207,Royal Citrus Eau De Parfum 50Ml (Batch 3933),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11208,Royal Oud Eau De Parfum 100Ml (Batch 2908),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11209,Savage Musk Eau De Parfum 50Ml (Batch 9187),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11210,Velvet Jasmin Eau De Toilette 50Ml (Batch 8693),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11211,Mystic Citrus Eau De Toilette 50Ml (Batch 1789),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11212,Ambre Sandalwood Eau De Parfum 100Ml (Batch 7228),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11213,Ambre Jasmin Eau De Toilette 100Ml (Batch 8740),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11214,Velvet Oud Eau De Toilette 100Ml (Batch 7499),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11215,Tester - Vanilla Jasmin Scent 100Ml (Batch 5103),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Promo_Plv,Sampling_Vial
11216,Savage Jasmin Eau De Parfum 50Ml (Batch 4639),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11217,Mystic Oud Eau De Parfum 50Ml (Batch 9504),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11218,Royal Oud Eau De Parfum 100Ml (Batch 6263),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11219,Savage Jasmin Eau De Toilette 50Ml (Batch 3388),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
11220,Imperial Oud Eau De Toilette 100Ml (Batch 4491),Private Blend 133,Apex Scents Holdings,Rios Lab,Bodycare,Product Testers,Sampling_Vial
